evidence_cohort,dataset,split,cell_id,method_id,model,status,reason,feature_selection_seconds,training_seconds,runtime_seconds,peak_rss_bytes,source_artifact,source_sha256,minimum_available_ram_bytes,ram_wait_seconds,supervisor_attempts,automatic_retries
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c005,iv_woe,lr,completed,,,4.20180889999028,5.50010450000991,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_005/metrics.json,5195e3a7d2b3bd8a0e0464a16227d58088dfb4596ff8a25c49980c1345793b91,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c006,iv_woe,catboost,completed,,,355.769207899997,362.708049499997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_006/metrics.json,fafb0ebf8aa4b287a1642759eea7721cdae35f4289e96ddaf7a48c2ede6456e4,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c007,mrmr_mutual_information,lr,completed,,,97.6684326999966,102.62043380001,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_007/metrics.json,8bf4453ba5307263170e0debfc451ddf30c7e53a002d97e00179f69208100055,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c008,mrmr_mutual_information,catboost,completed,,,362.262070900004,372.50162889999,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_008/metrics.json,fc3846f8828c46be303721df48c81752fbc847f5bd4d089a8b77fc61e7995182,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c009,lasso_l1_logistic,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c010,lasso_l1_logistic,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c011,legacy_rf_relevance_corr,lr,completed,,,20.5581937999959,22.8576407000073,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_011/metrics.json,e64bc10d574492d9bcceb02c99a6b8fc5a57464c6016af90db0d9e95e7692774,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c012,legacy_rf_relevance_corr,catboost,completed,,,488.0473299,495.199425600003,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_012/metrics.json,a6e9bd800de54ffb1b437cf8ec744f735eee08239ec6d4e1ec63c4948d5fe737,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c013,catboost_shap,lr,completed,,,14.4650069000054,20.1200688000099,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_013/metrics.json,38e6ea6f93adcd412448d0c8b84c0a89eeb43dc1081f4cac6bdc90d612a1ce08,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c014,catboost_shap,catboost,completed,,,629.175340400005,640.582588399993,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_014/metrics.json,59b4c21a0be825b14ee43dc786792022b87da10365795c4aedf403e68d00129f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c015,boruta_random_forest,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c016,boruta_random_forest,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c017,rfe_catboost,lr,completed,,,36.6686074999889,41.2951503000077,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_017/metrics.json,8ecd7a531ccccccdff30562d400b53a68d134c9d4a150b010b092e81aae225f0,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c018,rfe_catboost,catboost,completed,,,603.765605400011,613.473937500006,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_018/metrics.json,101085018bf094ec4c0f4d13d9ca59c7b39eb275799e4e91494671806b19c78c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c019,statistical_normalized_average_rank,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c020,statistical_normalized_average_rank,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c021,iv_then_boruta,lr,completed,,,806.834329300007,818.269703600003,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_021/metrics.json,00b53dd09ccc1e51d6268b103513093d5c7859c17703588f03b03a335b08ae38,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c022,iv_then_boruta,catboost,completed,,,1001.87881350001,1015.3434063,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_022/metrics.json,760b5092a6b29176d12f1702c8022eb9a8e13e0e3acb01c37452571301d725b8,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c023,iv_then_boruta,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c024,iv_then_boruta,catboost,completed,,,1142.64007550001,1161.0859836,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_024/metrics.json,b471bb4af35aa92175cd96b9262bcd6817b703b01f5f0579b414dfd238f0e68a,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c025,iv_then_boruta,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c026,iv_then_boruta,catboost,completed,,,1596.06769880001,1620.0931503,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c027,boruta_then_mrmr_mutual_information,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c028,boruta_then_mrmr_mutual_information,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c029,boruta_then_rfe_catboost,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c030,boruta_then_rfe_catboost,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-1-c031,llm,lr,completed,,,0.723362500022631,1.27732839999953,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_031/metrics.json,4a9626f1ee68b13b55bd093991e7961a3903271602da027a4eaf9f2c891f94d6,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-1-c032,llm,catboost,completed,,,107.346246200032,110.745674100006,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_032/metrics.json,89ac54b82dffb1bd5549b5e3349180ba650204fdd15f5ad556247d862aa00847,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-1-c033,stable_core_llm_fill,lr,completed,,,0.692396199970972,1.29542039998341,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_033/metrics.json,dfa2970f39e8548eb8a0e8208494108bb0ed3260df6b4e823ea52977bba217c2,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-1-c034,stable_core_llm_fill,catboost,completed,,,140.803377599979,150.571097699984,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_034/metrics.json,2fa506501e45ec47a22213ff72781a5d75c7324778939c369d19f43a3017f9e1,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-2-c031,llm,lr,completed,,,1.45202510000672,2.26780749997124,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_2/evaluations/cell_031/metrics.json,44c3af83e78a5b333a46eabedf1b20efb9e0acf172dbe8550d998cfdd5b99b89,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-2-c032,llm,catboost,completed,,,289.44537000003,292.201071800024,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_2/evaluations/cell_032/metrics.json,d5b82c099050f2aba8ab06afd319ff5e3762f1337687b326f0373c6a73f552d0,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-2-c033,stable_core_llm_fill,lr,completed,,,1.80154210003093,2.62060339999152,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_2/evaluations/cell_033/metrics.json,d7285ea26b8bfdf5301369f9ef7753ea3304a91cd7cdbf88a967f9b1aed52ff8,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-2-c034,stable_core_llm_fill,catboost,completed,,,285.590500999999,289.020543799968,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_2/evaluations/cell_034/metrics.json,9be613ab761ad9874965db3edb3f511b495192d3e3726efe45800bde839aab78,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-3-c031,llm,lr,completed,,,2.19739499996649,3.52757189999102,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_3/evaluations/cell_031/metrics.json,4f35b47d511971754610cff9a5b900c7fd8661366938a496916fbde0e051b14a,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-3-c032,llm,catboost,completed,,,317.487789899984,321.545801199973,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_3/evaluations/cell_032/metrics.json,32cef29c7703ad87e1604f6243e992905d48901a8a707ceda34261ec4290d6eb,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-3-c033,stable_core_llm_fill,lr,completed,,,2.66671299998416,3.68702000001213,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_3/evaluations/cell_033/metrics.json,2a08672a61eff8eaeb179e42e21f442df31bd3e1740e204abaa0def4456e3ff8,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-3-c034,stable_core_llm_fill,catboost,completed,,,378.779182299972,383.107480399951,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_3/evaluations/cell_034/metrics.json,d1827bf362c08049e5758ab7c0b5ab42c049c929f1c0e285585b655ccd3f4c09,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-4-c031,llm,lr,completed,,,2.4193637999706,3.63491389999399,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_4/evaluations/cell_031/metrics.json,6f84050768450b219b1568d48288bd562a80d167e9d6948a5d8752805c163777,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-4-c032,llm,catboost,completed,,,414.683963199961,418.890300600033,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_4/evaluations/cell_032/metrics.json,70261e0064203b8babd40527aca242b476e08e660c3ca95424dc56ee65f8e3e8,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-4-c033,stable_core_llm_fill,lr,completed,,,2.82094730000244,3.89926250005374,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_4/evaluations/cell_033/metrics.json,60083e71514e8489e564a190c1b834b3ea64fcd0caabefa448f56a8ad96399d0,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-4-c034,stable_core_llm_fill,catboost,completed,,,448.145357600006,452.988392299972,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_4/evaluations/cell_034/metrics.json,68fa7e16a1f018d7ad44ff96a4d12779d44b1adfa8101ee07cec5f30d380ae26,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-5-c031,llm,lr,completed,,,3.15095239999937,4.80229380005039,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_5/evaluations/cell_031/metrics.json,6c7b8642fbf55452af3ac9879b4400b858b1305d9b32c4cfb140c7132312746c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-5-c032,llm,catboost,completed,,,513.180304699985,518.323957999994,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_5/evaluations/cell_032/metrics.json,f9fb514655e0dbd952e49e1eff4d6838c9f722b3161e6444038b6b698c46a14c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-5-c033,stable_core_llm_fill,lr,completed,,,3.94777889997931,5.26365939999232,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_5/evaluations/cell_033/metrics.json,d58eba7dbfaafe5e0aa52792ebdf4568b7aa273ea6ed5406b205fdf7b3c4d249,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v2-dev-fold-5-c034,stable_core_llm_fill,catboost,completed,,,574.004597000021,581.057297999971,,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_5/evaluations/cell_034/metrics.json,db6b39c633c009e132f45bca8ed6f8463351fd6dca3feeb103a9a41e21330754,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_statistical_mrmr_53a793cb32fe,mrmr,lr,completed,,698.762846946716,0.970216989517212,728.35892033577,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\statistical\lr_statistical_mrmr_53a793cb32fe\results\experiment_summary.csv,1fd3615a476acd38b90527068df12d0541ab702c2900fe9e363e27bfc2cddf8d,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_statistical_boruta_80d39f8dcf68,boruta,lr,completed,,991.812987804413,1.99436235427856,1011.15872621536,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\statistical\lr_statistical_boruta_80d39f8dcf68\results\experiment_summary.csv,ccefa918f29de3b3b417183c6bf4e300630acec514d557873f99ae58b0524c59,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_statistical_pca_7d168b078e9c,pca,lr,completed,,2.38460421562195,0.633591651916504,17.5847988128662,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\statistical\lr_statistical_pca_7d168b078e9c\results\experiment_summary.csv,d3f2e990e9abf5d621ba1d4357495fc2e21b74bb4d219e36d7f064dbc5740b12,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_statistical_domain_rule_baseline_cfdde445ea74,domain_rule_baseline,lr,completed,,14.0313611030579,1.26322317123413,17.8530609607697,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\statistical\lr_statistical_domain_rule_baseline_cfdde445ea74\results\experiment_summary.csv,48553a929487b1f0618a531485bc2373acaefa0d671ee332fff7bd79c6e3e124,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_llm_llm_66fabfd650a1,llm,lr,completed,,39.5471591949463,3.23672819137573,47.6981401443482,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\llm\lr_llm_llm_66fabfd650a1\results\experiment_summary.csv,8081bdc05b20255070f6725c6c45a38bfe9bc3f9a54a4b8576c663fe635f2f56,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_hybrid_llm_then_mrmr_f69e1a0cffc2,llm_then_mrmr,lr,completed,,80.5677175521851,0.63156795501709,85.9959678649902,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_mrmr\lr_hybrid_llm_then_mrmr_f69e1a0cffc2\results\experiment_summary.csv,00e65f77288b688fb34718a60c4315a39d7870ae06fc22a4894e94f26a240c8d,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_hybrid_llm_then_boruta_9ceedb78b89f,llm_then_boruta,lr,completed,,242.692442178726,1.36233806610107,248.927180051804,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_9ceedb78b89f\results\experiment_summary.csv,961fde92868ec85891806423df4108a9125289feb15b3dc6b90fb66e01215acd,,,,
canonical_llm_matrix_v2,homecredit,OOT,lr_hybrid_stable_core_llm_fill_1ddd0142e614,stable_core_llm_fill,lr,completed,,1459.71463823318,0.861806869506836,1475.43821287155,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_1ddd0142e614\results\experiment_summary.csv,36865e8419ed5e20de4dafaa94ce16a38d7abe109a9dcaf4781a390bd2c36f21,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_statistical_mrmr_3858b721e537,mrmr,catboost,completed,,680.031504631042,262.034370660782,960.189537286758,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\statistical\catboost_statistical_mrmr_3858b721e537\results\experiment_summary.csv,0d5f4cb6f0a00aa4c017cfb936fafd35e4ca3e11be8a23eec2a7af92b73f140a,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_statistical_boruta_486630bccdb9,boruta,catboost,completed,,950.849885940552,270.386175870895,1239.38891220093,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\statistical\catboost_statistical_boruta_486630bccdb9\results\experiment_summary.csv,e45d1a0b875179184d3efbdd47626333520eb97512737a5e23c88e90159e3584,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_statistical_pca_26fcebfff558,pca,catboost,completed,,3.08798599243164,566.841482639313,588.389537334442,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\statistical\catboost_statistical_pca_26fcebfff558\results\experiment_summary.csv,2941db1e587cc147f8575de313eae353a54ad11d7ad3ac4669bf396f5ebd41bb,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_statistical_domain_rule_baseline_b0a57bf51d1f,domain_rule_baseline,catboost,completed,,15.9320571422577,385.99174618721,407.944734096527,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\statistical\catboost_statistical_domain_rule_baseline_b0a57bf51d1f\results\experiment_summary.csv,0b05a4d34ead8249b9c7d94eb75ff4c857609d3d78f3b85cbc3d90702601e1c7,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_llm_llm_d54c966a1d6e,llm,catboost,completed,,45.0675308704376,466.874632358551,520.937840223312,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\llm\catboost_llm_llm_d54c966a1d6e\results\experiment_summary.csv,08701d21d02d32e8495b280e816cbfd2e3138a6a54ccc33e27eff7d28b446fe1,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_hybrid_llm_then_mrmr_87fbcccf4952,llm_then_mrmr,catboost,completed,,222.67898106575,494.166129350662,725.916565656662,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_87fbcccf4952\results\experiment_summary.csv,16f9adeb7b04e2542bcea79f929547ab3a0847c148c55dfffd65f7c49fe30edd,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_hybrid_llm_then_boruta_159b47a7bfa0,llm_then_boruta,catboost,completed,,358.970291614532,443.904422998428,812.099589824677,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_159b47a7bfa0\results\experiment_summary.csv,33b965876bd7f2595c8097c532cc6fdfcc8a29c38edccf2f3d8f04534f86b224,,,,
canonical_llm_matrix_v2,homecredit,OOT,catboost_hybrid_stable_core_llm_fill_8993eae5a4f7,stable_core_llm_fill,catboost,completed,,3637.33790898323,456.0036444664,4111.48141026497,,D:\python projects\Research_pre_cleanup_backup_20260704\results\homecredit\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8993eae5a4f7\results\experiment_summary.csv,c34573b2a112c613be39865b39273f0cea88e5fd049fcae2264e22fb1edc104f,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_statistical_mrmr_c30cd6aff377,mrmr,lr,completed,,975.578787326813,5.5292980670929,1159.68490934372,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\statistical\lr_statistical_mrmr_c30cd6aff377\results\experiment_summary.csv,0779d7676413879ecff1de8abf7d2ee1fea4b72b214e4109beb46cce4c3a2d55,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_statistical_boruta_a5cb18c42069,boruta,lr,completed,,8937.26654314995,5.96053862571716,9114.76465725899,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\statistical\lr_statistical_boruta_a5cb18c42069\results\experiment_summary.csv,9f031a70dc565e0efae736098fd4c8ca5342da28c392e965bc4bdfac3eb03c0b,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_statistical_pca_7247c89ceae5,pca,lr,completed,,15.4119012355804,4.1096453666687,143.106833696365,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\statistical\lr_statistical_pca_7247c89ceae5\results\experiment_summary.csv,587ac6a65f59c66edaf6be1ac6f996cc517b5698715eca667ca88aa53e76c7f2,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_statistical_domain_rule_baseline_97d75bbd34ef,domain_rule_baseline,lr,completed,,69.3106062412262,35.6717631816864,119.010012865067,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\statistical\lr_statistical_domain_rule_baseline_97d75bbd34ef\results\experiment_summary.csv,784e6b1fec0c39f8be86278756e0a8fe0815191b08c30e7a39d1fed3c36e6c37,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_llm_llm_bb103e2ac012,llm,lr,completed,,303.820096969604,26.9779853820801,357.350386619568,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\llm\lr_llm_llm_bb103e2ac012\results\experiment_summary.csv,2cec55137bb4499e134b71f98ef5f2f8ee081408f61bbb8e60e4137feec53630,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_hybrid_llm_then_mrmr_45d98f9ad95c,llm_then_mrmr,lr,completed,,1036.05296826363,5.9803786277771,1072.82852363586,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\hybrid_mrmr\lr_hybrid_llm_then_mrmr_45d98f9ad95c\results\experiment_summary.csv,ec85b2bfdb1b6db68faab16a1c8ccdc70d89271d9dc5d17c5e996512e0dbda18,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_hybrid_llm_then_boruta_4ecceaa878fc,llm_then_boruta,lr,completed,,2139.34148168564,8.71809649467468,2187.05347537994,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\hybrid_boruta\lr_hybrid_llm_then_boruta_4ecceaa878fc\results\experiment_summary.csv,e480cfe8fd2c39d4fb7cbade1c2e055181aeb34e1e8c89070343c4517bba6c79,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,lr_hybrid_stable_core_llm_fill_497f694ad76d,stable_core_llm_fill,lr,completed,,4200.24988722801,6.44928622245789,4356.07831048966,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\lr\hybrid_stable_core_llm_fill\lr_hybrid_stable_core_llm_fill_497f694ad76d\results\experiment_summary.csv,5b5a911f2b6f7010d4fb8f04d372f23e62a2f2e59d066bef17e1d7a9fdc76a44,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_statistical_mrmr_94a6a14a53a4,mrmr,catboost,completed,,1565.15795898438,2200.24368691444,3918.93263530731,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_mrmr_94a6a14a53a4\results\experiment_summary.csv,7f183b7027a11a2de4c1939964ea6015fd27068a80e219f7b6ff06ebb0e9e372,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_statistical_boruta_effd06e32b3d,boruta,catboost,completed,,7621.94757795334,2601.7598054409,10357.894603014,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_boruta_effd06e32b3d\results\experiment_summary.csv,5fefda12e986c22ef915679604456f2123bd28f8e19124bc892003eedc1b3eeb,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,16.9625034332275,5126.57932162285,5277.19953918457,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\experiment_summary.csv,78bebb5e0469595586108fef608cb592bfcaaa363286b28685bcf6ff230d9cb9,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,73.2204704284668,2876.3230574131,2980.47241926193,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\experiment_summary.csv,c74cd29c0de9a3d1e5b52e62350d087790d69bfc666d4a734d8d86fba179eff5,,,,
